CCC1C=CC=C2C1=NC1=C2CCOC1(CC)CC(=O)O,-0.005049853586,-0.02513878979,-0.01451766863,0.01760312915,0.03444751725,-0.01963230222,0.01139407791,-0.05852511525,-0.00002067928472,0.01980249025,-0.003974085674,-0.007472511381,0.01670350134,0.02122448571,-0.007148377132,-0.005815070122,0.002596642124,-0.02356757596,-0.04071062058,-0.001657103188,0.000353506126,0.03858454525,-0.0539235957,0.01879952475,-0.0001067686171,-0.008379200473,-0.01364162657,0.030892957,0.02074533328,0.04794314876,-0.01025899686,0.001340082847,-0.001112922677,0.004501630552,0.01233187225,0.01983583346,0.009999374859,-0.01247456018,0.05422117934,-0.01706615835,0.007303074002,-0.01180048101,0.01732209511,0.01800631359,0.02045584656,-0.006085907575,0.01195897628,0.03264483809,-0.006457003765,0.01435929816,-0.009411769919,0.02861054428,-0.04464263842,-0.03161093965,0.04605657607,-0.009675429203,0.000710603199,0.008652183227,-0.01230085921,0.01873513684,-0.02302938886,-0.01740999706,0.03001507558,0.006869789679,-0.003299407428,0.007454776671,-0.02708982117,0.02691174485,-0.07016505301,-0.01327789482,-0.06102804467,0.0006204574602,0.002719515236,-0.0327084884,-0.04186807945,0.004983160645,0.01791624539,-0.02499651164,-0.0008000554517,-0.04629576579,0.0110053923,0.001093842671,-0.06212502345,0.01494010072,-0.03827546909,-0.000622320571,0.01103930362,-0.007515034173,-0.01851888746,-0.0360256806,0.05518477783,-0.007037653122,-0.01042683609,-0.03244608641,0.01571433805,-0.0009730026941,0.02111597732,0.02573263086,0.02781580575,0.007204303984,0.001887588995,-0.00005132276783,0.003049716819,0.02292085625,-0.03901387379,-0.03484353796,-0.01653082483,-0.1061917692,0.05509610102,-0.02564033307,-0.01219347958,0.002023572801,-0.01429431885,-0.05353514105,-0.004282360431,-0.008758801967,-0.009514995851,0.02392050624,0.0146903703,0.01723521017,0.005500384606,-0.009855558164,-0.03907323256,-0.04466658458,0.02031512558,0.02265359089,-0.02977734618,-0.02473251894,0.001417843509,-0.01586531848,-0.00268060551,-0.01852307841,0.006647102535,-0.007222999819,0.02434602194,-0.02438458428,-0.03601947427,0.01411979366,0.009074565023,0.01020968799,0.01892403513,-0.009970381856,0.05792015418,-0.04609921947,-0.00008262941265,0.004801418167,-0.02417762019,0.04566071555,-0.01735318638,0.004367965739,0.0268203374,0.02481066436,0.01671334356,0.005417225417,0.002903058194,0.04830549657,0.003773384262,-0.001313170884,0.03757723793,0.006579150446,0.02772392891,0.03078528307,0.01730362512,0.01751079597,-0.02184347063,0.01062959991,0.009639313444,-0.03089698032,-0.01885254495,-0.03626753017,0.01117652841,-0.01329021621,-0.008606262505,-0.01717330329,0.02803401835,-0.03729978949,-0.005588749889,0.04264833033,0.05752813071,-0.009574353695,0.0151410494,0.01499760151,0.01699469425,-0.01395088434,0.0005557499244,-0.01167267747,0.02212959528,0.0133612724,-0.01632680371,0.0288117528,0.002839614637,-0.04232376814,0,0.01850148849,0.01621689834,-0.09490628541,0.01351475343,-0.01625400782,-0.03520321473,-0.02588777244,0.01529264636,-0.01254428364,-0.05502999946,-0.05276331306,-0.02407307364,-0.05004482344,-0.03562434763,0.0009050141671,-0.01571485959,-0.01799180545,-0.03362126276,0.005301525351,-0.04580400884,0.02222455293,0.01153191924,-0.0650613457,-0.04307914898,0.001804417232,0.0002477087837,-0.0007801929023,0.01531363279,-0.007372572087,-0.09698260576,-0.02602652274,-0.03027222492,-0.007031519897,-0.06682128459,-0.02009168267,-0.01359704603,0.02678534947,-0.1068225726,-0.05635871738,-0.006050134543,-0.01735319197,-0.08895601332,0.03903250769,-0.08213935047,-0.02757995762,-0.01575331204,0.009002147242,-0.07044459879,0.04947677627,-0.02057543583,0.006593376398,0.004893023521,-0.03360454738,0.01218725368,-0.002900598105,-0.04044954106,-0.005471148994,-0.02863362059,-0.005042893346,-0.01801241562,-0.02512674779,-0.04450921342,0.03722380474,0.04879266769,0.02792202681,0.02452960424,-0.05536589026,-0.0003932833788,0.006104125641,-0.04523206875,0.01398390625,-0.03092223778,-0.04342698306,-0.00002047924681,-0.02173498459,-0.03925984353,-0.01886370219,0.03154594451,-0.0002688157547,-0.004310972523,0.03066196851,-0.03466241062,0.002055395395,0.0127710253,-0.0349848941,-0.03976245597,0.02622974291,0.04131504893,-0.038220644,-0.002331787255,0.003855112242,-0.0001002674544,-0.007043869235,0.04649003595,-0.03105177358,-0.03737459704,-0.005795123056,0.006082162727,-0.006441710051,-0.02262069657,0.01510385051,-0.00007544850814,-0.0339181833,-0.006919890642,0.02824842371,-0.03473001346,-0.02963349596,-0.02168291993,-0.03210785612,-0.01185292564,0.01130285021,-0.04670854285,-0.04446270689,-0.01272649784,-0.00213660975,-0.03144028783,-0.007754186168,-0.0201367978,0.02278318815,-0.02804074436,-0.02433387749,-0.0606260784,-0.02094844542,-0.009183097631,0.05207452551,0.002110394649,0.01587170176,0.008536603302,0.01632035337,-0.006480537821,-0.04024775326,0.03806237131,-0.01269898377,0.005581608508,0.01011809427,0.01434811577,0.00922856573,-0.03948052227,0.01781809516,-0.0326176025,0.008703236468,-0.03459103405,-0.02753609046,-0.01417231467,0.02421697602,-0.01190582104,-0.01035962719,0.03170634434,0.04863253608,0.03486676142,0.03623442724,-0.01748179458,-0.0009595698211,-0.07923470438,0.006875577383,-0.003436897648,-0.02547469735,-0.05105296895,0.05138804764,-0.01531351451,0.03752088174,-0.01112544537,0.02402897552,0.0327553153,0.04620503634,-0.03387077153,0.02580494806,0.0007486651884,0.04721760377,-0.009028557688,0.01111895964,0.01689931192,0.01642130874,0.00802702643,0.02566282824,-0.01034506317,0.01067000628,-0.04065735266,0.01813127473,-0.02659996413,-0.03371496499,0.02794876508,0.02897039801,-0.01623753086,-0.05528273806,-0.01844775304,0.02696710639,-0.01421597693,-0.02880546637,-0.005333622452,-0.08985510468,0.005471702665,-0.003440567758,-0.01441723295,-0.02871502191,0.0120401103,0.02526228689,-0.05306747183,-0.03564521298,-0.08210217953,0.04281408712,-0.0311632175,-0.0343776457,-0.04771988839,0.02625721321,-0.04318612814,-0.01884398796,-0.001535913791,-0.06215033308,-0.04982334748,-0.03767730296,-0.03345255181,-0.01641535945,0.0005336048198,-0.03583467752,0.02773050405,-0.0372140035,-0.01250700839,0.009420543909,-0.005605919287,0.02624482661,-0.06114531308,-0.01052645408,-0.03306720406,-0.01116237324,0.002495323773,-0.003337736707,-0.03002958558,0.005107814446,-0.03839272633,0.007535194047,0.02743757516,-0.01888389513,-0.02699462883,0.04624384269,0.01560037863,-0.01736365072,0.001502500731,-0.006258556619,-0.07632520795,-0.04551599547,-0.03564855829,0.006254773587,0.04832844809,0.002152249217,-0.02919026278,-0.006039035972,-0.02412039228,-0.001843751874,-0.03254907951,-0.02855392732,0.01026558597,0.0009652998415,-0.01736398786,-0.09200468659,-0.01251953375,-0.02328035049,-0.07339123636,-0.02690168656,0.05286637321,-0.02689161152,0.02932881378,-0.05314843357,0.03839619085,-0.0440713577,-0.08601569384,0.02125847153,0.005668813828,-0.02092576772,-0.003797221463,-0.03057437949,-0.01946708746,-0.05545618385,-0.02940196171,-0.03472926095,-0.05395112187,-0.01164016966,-0.02210360393,0.007373437285,-0.05974955857,0.009736836888,-0.03786213696,0.02114046365,-0.01619524695,-0.009701004252,-0.03269904852,0.0100011453,0.03496807814,0.005026173778,-0.0352098681,-0.01043707039,0.01227985881,0.001729115844,-0.03182663769,-0.002999994205,-0.01320751291,0.01771409065,-0.04865401611,-0.02617562748,-0.02814487554,-0.05342005938,-0.0426765047,-0.02996505238,-0.06075740978,-0.06607439369,-0.01388913114,0.04594798014,-0.02737811022,-0.02016612142,-0.0130224321,-0.04570172355,-0.006277853623,0.004415621981,-0.03866399452,-0.03147045523,0.01648886502,-0.01915698312,0.008957872167,-0.005608427804,-0.02224648558,0.0236360915,-0.0432007201,-0.01076253317,-0.01911668107,-0.002855205676,-0.02960032411,0.01924214885,-0.003467517905,-0.01986782812,0.01602210477,-0.03043812327,-0.05923255533,0.00181595434,0.01372424327,-0.0009045709739,0.01758038066,0.01496728696,0.01607780717,-0.005069563631,-0.0393762067,-0.0006366426242,0.00105701189,0.006791223306,-0.009769634344,0.005339185707,-0.06124705076,-0.03000771627,-0.02826044895,-0.07075259835,-0.007507033646,-0.006473015994,-0.02591341734,-0.03094006889,0.02733396739,-0.0244162716,-0.007351705339,0.03110871837,-0.0522871688,-0.00135597575,0.007153683342,-0.03462876379,-0.0723380819,-0.01538514439,-0.0151556544,-0.04128474742,-0.00655967975,0.01500045136,-0.01984843798,-0.02068850212,-0.06817229092,0.01585408114,0.0356630981,0.003588546999,-0.04711855575,-0.002107991138,-0.007192844991,-0.03531235456,0.02267269604,-0.03401867673,-0.02236102335,-0.036320135,-0.02345547453,-0.01623546705,-0.01140046585,0.0009390787454,0.008161885664,-0.03270260617,-0.03180688247,-0.01540923491,0.03396974131,-0.07180278748,-0.006270837039,0.009655406699,-0.02598781884,0.03302811831,-0.0002410008456,-0.02210261673,0.05684588477,0.04080925882,-0.06847607344,-0.09900186211,-0.02161467262,-0.0929653272,0.0009715226479,0.01650777459,-0.01701422967,0.03924571723,0.01239840314,0.01200420782,0.02068196423,-0.05699568242,0.03767425194,-0.009147131816,-0.01166433655,-0.03622411564,0.007345974445,-0.04159966484,0.03624818102,-0.01494767237,-0.01261295564,-0.03328718245,0.009507098235,0.002336045727,-0.02991664223,-0.003223589854,0.02340099216,-0.00506817596,-0.05567538366,0.00009345142462,-0.04310808703,0.05260249972,-0.01678380929,-0.04935020581,-0.02958597615,0.01108774822,-0.02996782027,0.01703710668,0.005513800308,-0.09422277659,0.001810383401,-0.1242250651,-0.01244523283,-0.03654356673,-0.02504572831,-0.02735337429,-0.0443441011,0.02549285814,-0.03504903242,0.006594526581,-0.002891170559,-0.0536663197,-0.007554664277,-0.06368872523,-0.004709019326,0.02301602252,-0.1667405963,0.0239769239,-0.07882989943,0.01288919337,0.01225338597,-0.01233034115,-0.001939625596,-0.08677022159,-0.03273623437,-0.008408987895,0.01311839465,0.03520689532,0.01829645224,-0.009588417597,0.03592474014,-0.004793860484,0.01306464989,0.02049626596,0.02703431249,-0.03631194681,0.009698789567,-0.04539044574,0.06316035986,0.01460852195,0.02909768745,-0.02119823918,0.04364719987,0.06139964983,0.02971640229,-0.1176621541,-0.05020861328,0.004882017151,-0.007523283362,-0.1067607254,-0.09607444704,0.01429322362,0.05356229842,-0.05979013443,0.03490334377,-0.002105261665,-0.01706691273,-0.01886839792,0.06603963673,0.04744391888,0.008326113224,-0.01318861451,-0.03062734939,0.003704474773,0.009367918596,-0.01178646274,-0.03035536781,-0.00240379828,0.01222321484,0.01525967661,0.002740358235,0.02316608094,0.01812353358,-0.01524345856,-0.01907604933,-0.01170054544,-0.03378640115,-0.003838160774,-0.003094880842,-0.0001082567978,0.03188236803,0.04351651296,-0.01952564716,0.004471006338,-0.009602143429,0.02035102807,-0.005836166441,-0.017922014,-0.000875879894,-0.007272358518,-0.03592309356,0.0009666504338,-0.007038340438,-0.01388880704,-0.004513513297,0.04114690423,-0.007996405475,-0.04925985262,0.0482618399,-0.07120577246,0.03178223968,-0.05103557929,0.03667748719,-0.0146616092,-0.005220659543,0.04927519336,0.04079516977,0.04359339178,-0.02469271608,0.03857058287,0.0175754521,-0.03645864874,0.01406028774,0.01398643479,0.01287377533,-0.02324124984,-0.001392897218,0.02002542466,-0.005951015744,-0.08003605157,0.05841594934,-0.0006534037529,0.008155894466,-0.02821007185,0.02719900198,-0.003363196738,-0.009005245753,-0.007950617932,0.02968913689,0.03075981326,0.004695665091,0.01033868548,0.02341785282,-0.01551681571,0.01930827461,-0.01777270623,-0.03897825256,-0.04101680592,-0.03109521605,-0.008547546342,-0.1127774268,-0.04121070728,-0.0086972313,-0.005561683793,-0.07289807498,0.005815337878,-0.02159467898,0.01834552549,0.03631312773,-0.04361299798,-0.02622380294,-0.06124666706,-0.0786550045,0.06018092111,0.0555595383,-0.04283172265,0.01365844905,-0.01509344578,0.0003643755917,0.003385710064,0.005750994664,-0.04874829575,-0.001998531632,0.04363597557,-0.01618193649,0.01620898396,-0.006624856032,0.006291254424,-0.05039071664,-0.03285319358,0.05038383603,-0.01007882226,0.03946182504,0.02732334472,0.01179006137,-0.01442832686,-0.01207754482,0.005450939294,-0.0006866811891,-0.001644907636,0.03513302654,-0.007184459828,-0.003519233549,-0.003850970417,-0.03327107802,0.0405574739,-0.02108363807,-0.02949334495,-0.0523728244,0.0101165073,0.008977262303,0.01362809446,-0.00719276676,-0.01371686254,0.02276612259,0.01043111924,0.006227463949,-0.04696559533,-0.03845429793,0.05267062038,-0.04137790576,0.006698388141,-0.00448112376,-0.03536296263,0.003218574682,0.01973456703,-0.02526140399,0.008889579214,0.01222460996,0.0271742437,-0.03665146604,0.03646785393,0.02916510776,0.0446488075,-0.004297103733,0.03547374532,0.03771429136,0.03003362939,-0.05206336454,0.0162879806,-0.02142627351,-0.004240815528,-0.03967351839,0.01419049967,-0.0124411108,-0.01310179196,0.01083956659,0.01359851286,-0.04273484647,0.05317588151,-0.03373517841,-0.03396774456,0.0269916784,-0.01987263002,-0.03204105794,-0.02073678374,0.04077167436,-0.008911453187,0.009659744799,-0.003139657201,-0.03609064221,0.001436859486,0.0291652102,-0.05771164596,-0.01020646747,0.01249530911,0.04545806348,-0.01530189626,-0.03580512479,-0.04923415184,-0.02491716482,0.01845184527,0.01797472499,-0.001687977812,-0.004723949824,-0.001075981185,-0.01211178489,-0.02325224318,-0.04237135872,0.00151961518,-0.01317446679,-0.006514906883,-0.02500642091,-0.0236582756,0.02796920389,-0.06569631398,-0.0130007742,-0.03568981215,-0.06824052334,0.06755703688,0.003217301564,0.01993047632,-0.01240925491,-0.02191347629,-0.004405122716,0.00407763524,0.03091354109,-0.008567230776,-0.03275436535,0.01110156905,-0.006220920477,0.003083278891,-0.0310185235,0.008426116779,0.03175457194,-0.02525401488,-0.004397939891,0.03338213265,-0.01806569472,-0.0060758912,0.003694631392,-0.00418183906,0.02344538271,0.07783606648,-0.01781941392,0.04473737255,-0.007073084824,-0.004781557247,0.02801983431,-0.008735346608,0.02019346319,-0.02257102914,0.01319401897,0.02110505663,0.04143600538,-0.03474582359,0.04337796569,-0.02311409079,0.01157918945,-0.01062465739,0.0238810163,0.02578077465,-0.01613724977,0.00869819615,0.01548362523,-0.008876338601,-0.002930524992,0.04751423374,-0.005945334211,0.00784020219,0.0009097824222,0.01406368334,-0.02787409164,-0.05029658601,-0.01308789011,0.01431580726,-0.04923906922,-0.0415613614,-0.01174244657,-0.0164743904,0.02150381543,-0.05344231799,0.008682442829,0.02780811489,-0.009383602999,0.008048712276,-0.04012541473,-0.009970100597,0.01455754321,-0.01497774664,-0.01307946816,0.03451884165,0.003307186067,-0.02052056976,-0.0006519307499,-0.02811709605
